date,item_id,item_name,units_sold,stockout_flag,is_weekend,is_rainy,lag_1,lag_7,rolling_7_avg
2024-12-22,M03,Es Teh Manis,179,0,1,1,159.0,196.0,155.42857142857142
2024-12-23,M03,Es Teh Manis,152,0,0,1,179.0,172.0,153.0
2024-12-24,M03,Es Teh Manis,99,1,0,0,152.0,165.0,150.14285714285714
2024-12-25,M03,Es Teh Manis,138,0,0,0,99.0,140.0,140.71428571428572
2024-12-26,M03,Es Teh Manis,156,0,0,0,138.0,133.0,140.42857142857142
2024-12-27,M03,Es Teh Manis,106,1,0,0,156.0,123.0,143.71428571428572
2024-12-28,M03,Es Teh Manis,194,0,1,0,106.0,159.0,141.28571428571428
2024-12-29,M03,Es Teh Manis,208,0,1,0,194.0,179.0,146.28571428571428
2024-12-30,M03,Es Teh Manis,109,1,0,0,208.0,152.0,150.42857142857142
2024-12-31,M03,Es Teh Manis,154,0,0,0,109.0,99.0,144.28571428571428
2025-01-01,M03,Es Teh Manis,138,0,0,0,154.0,138.0,152.14285714285714
2025-01-02,M03,Es Teh Manis,135,0,0,1,138.0,156.0,152.14285714285714
2025-01-03,M03,Es Teh Manis,133,0,0,1,135.0,106.0,149.14285714285714
2025-01-04,M03,Es Teh Manis,182,0,1,0,133.0,194.0,153.0
2025-01-05,M03,Es Teh Manis,212,0,1,0,182.0,208.0,151.28571428571428
2025-01-06,M03,Es Teh Manis,171,0,0,0,212.0,109.0,151.85714285714286
2025-01-07,M03,Es Teh Manis,153,0,0,0,171.0,154.0,160.71428571428572
2025-01-08,M03,Es Teh Manis,145,0,0,0,153.0,138.0,160.57142857142858
2025-01-09,M03,Es Teh Manis,159,0,0,0,145.0,135.0,161.57142857142858
2025-01-10,M03,Es Teh Manis,146,0,0,0,159.0,133.0,165.0
2025-01-11,M03,Es Teh Manis,181,0,1,0,146.0,182.0,166.85714285714286
2025-01-12,M03,Es Teh Manis,201,0,1,0,181.0,212.0,166.71428571428572
2025-01-13,M03,Es Teh Manis,142,0,0,0,201.0,171.0,165.14285714285714
2025-01-14,M03,Es Teh Manis,132,0,0,1,142.0,153.0,161.0
2025-01-15,M03,Es Teh Manis,147,0,0,0,132.0,145.0,158.0
2025-01-16,M03,Es Teh Manis,135,0,0,1,147.0,159.0,158.28571428571428
2025-01-17,M03,Es Teh Manis,99,1,0,0,135.0,146.0,154.85714285714286
2025-01-18,M03,Es Teh Manis,127,1,1,1,99.0,181.0,148.14285714285714
2025-01-19,M03,Es Teh Manis,166,0,1,1,127.0,201.0,140.42857142857142
2025-01-20,M03,Es Teh Manis,139,0,0,0,166.0,142.0,135.42857142857142
2025-01-21,M03,Es Teh Manis,151,0,0,0,139.0,132.0,135.0
2025-01-22,M03,Es Teh Manis,134,0,0,1,151.0,147.0,137.71428571428572
2025-01-23,M03,Es Teh Manis,141,0,0,1,134.0,135.0,135.85714285714286
2025-01-24,M03,Es Teh Manis,124,0,0,1,141.0,99.0,136.71428571428572
2025-01-25,M03,Es Teh Manis,197,0,1,0,124.0,127.0,140.28571428571428
2025-01-26,M03,Es Teh Manis,218,0,1,0,197.0,166.0,150.28571428571428
2025-01-27,M03,Es Teh Manis,132,0,0,1,218.0,139.0,157.71428571428572
2025-01-28,M03,Es Teh Manis,108,1,0,0,132.0,151.0,156.71428571428572
2025-01-29,M03,Es Teh Manis,121,0,0,1,108.0,134.0,150.57142857142858
2025-01-30,M03,Es Teh Manis,119,0,0,1,121.0,141.0,148.71428571428572
2025-01-31,M03,Es Teh Manis,153,0,0,0,119.0,124.0,145.57142857142858
2025-02-01,M03,Es Teh Manis,186,0,1,0,153.0,197.0,149.71428571428572
2025-02-02,M03,Es Teh Manis,206,0,1,0,186.0,218.0,148.14285714285714
2025-02-03,M03,Es Teh Manis,129,0,0,1,206.0,132.0,146.42857142857142
2025-02-04,M03,Es Teh Manis,132,0,0,1,129.0,108.0,146.0
2025-02-05,M03,Es Teh Manis,146,0,0,0,132.0,121.0,149.42857142857142
2025-02-06,M03,Es Teh Manis,162,0,0,0,146.0,119.0,153.0
2025-02-07,M03,Es Teh Manis,164,0,0,0,162.0,153.0,159.14285714285714
2025-02-08,M03,Es Teh Manis,126,1,1,1,164.0,186.0,160.71428571428572
2025-02-09,M03,Es Teh Manis,191,0,1,0,126.0,206.0,152.14285714285714
2025-02-10,M03,Es Teh Manis,153,0,0,0,191.0,129.0,150.0
2025-02-11,M03,Es Teh Manis,99,1,0,0,153.0,132.0,153.42857142857142
2025-02-12,M03,Es Teh Manis,144,0,0,0,99.0,146.0,148.71428571428572
2025-02-13,M03,Es Teh Manis,110,1,0,0,144.0,162.0,148.42857142857142
2025-02-14,M03,Es Teh Manis,143,0,0,0,110.0,164.0,141.0
2025-02-15,M03,Es Teh Manis,175,0,1,1,143.0,126.0,138.0
2025-02-16,M03,Es Teh Manis,170,0,1,1,175.0,191.0,145.0
2025-02-17,M03,Es Teh Manis,139,0,0,1,170.0,153.0,142.0
2025-02-18,M03,Es Teh Manis,168,0,0,0,139.0,99.0,140.0
2025-02-19,M03,Es Teh Manis,147,0,0,0,168.0,144.0,149.85714285714286
2025-02-20,M03,Es Teh Manis,157,0,0,0,147.0,110.0,150.28571428571428
2025-02-21,M03,Es Teh Manis,151,0,0,1,157.0,143.0,157.0
2025-02-22,M03,Es Teh Manis,174,0,1,0,151.0,175.0,158.14285714285714
2025-02-23,M03,Es Teh Manis,204,0,1,0,174.0,170.0,158.0
2025-02-24,M03,Es Teh Manis,119,1,0,0,204.0,139.0,162.85714285714286
2025-02-25,M03,Es Teh Manis,144,0,0,0,119.0,168.0,160.0
2025-02-26,M03,Es Teh Manis,151,0,0,0,144.0,147.0,156.57142857142858
2025-02-27,M03,Es Teh Manis,139,0,0,0,151.0,157.0,157.14285714285714
2025-02-28,M03,Es Teh Manis,115,1,0,0,139.0,151.0,154.57142857142858
2025-03-01,M03,Es Teh Manis,176,0,1,1,115.0,174.0,149.42857142857142
2025-03-02,M03,Es Teh Manis,151,0,1,1,176.0,204.0,149.71428571428572
2025-03-03,M03,Es Teh Manis,111,0,0,1,151.0,119.0,142.14285714285714
2025-03-04,M03,Es Teh Manis,141,0,0,1,111.0,144.0,141.0
2025-03-05,M03,Es Teh Manis,125,0,0,1,141.0,151.0,140.57142857142858
2025-03-06,M03,Es Teh Manis,138,0,0,0,125.0,139.0,136.85714285714286
2025-03-07,M03,Es Teh Manis,134,0,0,0,138.0,115.0,136.71428571428572
2025-03-08,M03,Es Teh Manis,190,0,1,0,134.0,176.0,139.42857142857142
2025-03-09,M03,Es Teh Manis,203,0,1,0,190.0,151.0,141.42857142857142
2025-03-10,M03,Es Teh Manis,129,0,0,1,203.0,111.0,148.85714285714286
2025-03-11,M03,Es Teh Manis,111,1,0,0,129.0,141.0,151.42857142857142
2025-03-12,M03,Es Teh Manis,153,0,0,0,111.0,125.0,147.14285714285714
2025-03-13,M03,Es Teh Manis,140,0,0,0,153.0,138.0,151.14285714285714
2025-03-14,M03,Es Teh Manis,146,0,0,1,140.0,134.0,151.42857142857142
2025-03-15,M03,Es Teh Manis,142,1,1,0,146.0,190.0,153.14285714285714
2025-03-16,M03,Es Teh Manis,183,0,1,0,142.0,203.0,146.28571428571428
2025-03-17,M03,Es Teh Manis,155,0,0,0,183.0,129.0,143.42857142857142
2025-03-18,M03,Es Teh Manis,157,0,0,0,155.0,111.0,147.14285714285714
2025-03-19,M03,Es Teh Manis,114,0,0,1,157.0,153.0,153.71428571428572
2025-03-20,M03,Es Teh Manis,136,0,0,0,114.0,140.0,148.14285714285714
2025-03-21,M03,Es Teh Manis,150,0,0,0,136.0,146.0,147.57142857142858
2025-03-22,M03,Es Teh Manis,178,0,1,0,150.0,142.0,148.14285714285714
2025-03-23,M03,Es Teh Manis,144,1,1,0,178.0,183.0,153.28571428571428
2025-03-24,M03,Es Teh Manis,147,0,0,0,144.0,155.0,147.71428571428572
2025-03-25,M03,Es Teh Manis,165,0,0,0,147.0,157.0,146.57142857142858
2025-03-26,M03,Es Teh Manis,140,0,0,0,165.0,114.0,147.71428571428572
2025-03-27,M03,Es Teh Manis,141,0,0,1,140.0,136.0,151.42857142857142
2025-03-28,M03,Es Teh Manis,155,0,0,0,141.0,150.0,152.14285714285714
2025-03-29,M03,Es Teh Manis,192,0,1,0,155.0,178.0,152.85714285714286
2025-03-30,M03,Es Teh Manis,178,0,1,1,192.0,144.0,154.85714285714286
2025-03-31,M03,Es Teh Manis,146,0,0,0,178.0,147.0,159.71428571428572
2025-04-01,M03,Es Teh Manis,172,0,0,0,146.0,165.0,159.57142857142858
2025-04-02,M03,Es Teh Manis,135,0,0,0,172.0,140.0,160.57142857142858
2025-04-03,M03,Es Teh Manis,166,0,0,0,135.0,141.0,159.85714285714286
2025-04-04,M03,Es Teh Manis,142,0,0,0,166.0,155.0,163.42857142857142
2025-04-05,M03,Es Teh Manis,203,0,1,0,142.0,192.0,161.57142857142858
2025-04-06,M03,Es Teh Manis,146,1,1,0,203.0,178.0,163.14285714285714
2025-04-07,M03,Es Teh Manis,135,0,0,0,146.0,146.0,158.57142857142858
2025-04-08,M03,Es Teh Manis,122,0,0,1,135.0,172.0,157.0
2025-04-09,M03,Es Teh Manis,128,0,0,1,122.0,135.0,149.85714285714286
2025-04-10,M03,Es Teh Manis,139,0,0,0,128.0,166.0,148.85714285714286
2025-04-11,M03,Es Teh Manis,155,0,0,0,139.0,142.0,145.0
2025-04-12,M03,Es Teh Manis,143,1,1,0,155.0,203.0,146.85714285714286
2025-04-13,M03,Es Teh Manis,192,0,1,0,143.0,146.0,138.28571428571428
2025-04-14,M03,Es Teh Manis,87,1,0,1,192.0,135.0,144.85714285714286
2025-04-15,M03,Es Teh Manis,158,0,0,0,87.0,122.0,138.0
2025-04-16,M03,Es Teh Manis,155,0,0,0,158.0,128.0,143.14285714285714
2025-04-17,M03,Es Teh Manis,148,0,0,0,155.0,139.0,147.0
2025-04-18,M03,Es Teh Manis,107,1,0,0,148.0,155.0,148.28571428571428
2025-04-19,M03,Es Teh Manis,191,0,1,0,107.0,143.0,141.42857142857142
2025-04-20,M03,Es Teh Manis,184,0,1,0,191.0,192.0,148.28571428571428
2025-04-21,M03,Es Teh Manis,131,0,0,0,184.0,87.0,147.14285714285714
2025-04-22,M03,Es Teh Manis,136,0,0,1,131.0,158.0,153.42857142857142
2025-04-23,M03,Es Teh Manis,155,0,0,0,136.0,155.0,150.28571428571428
2025-04-24,M03,Es Teh Manis,126,0,0,0,155.0,148.0,150.28571428571428
2025-04-25,M03,Es Teh Manis,160,0,0,0,126.0,107.0,147.14285714285714
2025-04-26,M03,Es Teh Manis,197,0,1,0,160.0,191.0,154.71428571428572
2025-04-27,M03,Es Teh Manis,188,0,1,0,197.0,184.0,155.57142857142858
2025-04-28,M03,Es Teh Manis,141,0,0,0,188.0,131.0,156.14285714285714
2025-04-29,M03,Es Teh Manis,155,0,0,0,141.0,136.0,157.57142857142858
2025-04-30,M03,Es Teh Manis,156,0,0,0,155.0,155.0,160.28571428571428
2025-05-01,M03,Es Teh Manis,155,0,0,0,156.0,126.0,160.42857142857142
2025-05-02,M03,Es Teh Manis,141,0,0,0,155.0,160.0,164.57142857142858
2025-05-03,M03,Es Teh Manis,146,0,1,1,141.0,197.0,161.85714285714286
2025-05-04,M03,Es Teh Manis,152,0,1,1,146.0,188.0,154.57142857142858
2025-05-05,M03,Es Teh Manis,130,0,0,1,152.0,141.0,149.42857142857142
2025-05-06,M03,Es Teh Manis,97,1,0,1,130.0,155.0,147.85714285714286
2025-05-07,M03,Es Teh Manis,143,0,0,0,97.0,156.0,139.57142857142858
2025-05-08,M03,Es Teh Manis,131,0,0,0,143.0,155.0,137.71428571428572
2025-05-09,M03,Es Teh Manis,156,0,0,0,131.0,141.0,134.28571428571428
2025-05-10,M03,Es Teh Manis,207,0,1,0,156.0,146.0,136.42857142857142
2025-05-11,M03,Es Teh Manis,199,0,1,0,207.0,152.0,145.14285714285714
2025-05-12,M03,Es Teh Manis,141,0,0,0,199.0,130.0,151.85714285714286
2025-05-13,M03,Es Teh Manis,109,0,0,1,141.0,97.0,153.42857142857142
2025-05-14,M03,Es Teh Manis,172,0,0,0,109.0,143.0,155.14285714285714
2025-05-15,M03,Es Teh Manis,162,0,0,0,172.0,131.0,159.28571428571428
2025-05-16,M03,Es Teh Manis,161,0,0,0,162.0,156.0,163.71428571428572
2025-05-17,M03,Es Teh Manis,163,0,1,1,161.0,207.0,164.42857142857142
2025-05-18,M03,Es Teh Manis,196,0,1,0,163.0,199.0,158.14285714285714
2025-05-19,M03,Es Teh Manis,140,0,0,0,196.0,141.0,157.71428571428572
2025-05-20,M03,Es Teh Manis,144,0,0,0,140.0,109.0,157.57142857142858
2025-05-21,M03,Es Teh Manis,134,0,0,0,144.0,172.0,162.57142857142858
2025-05-22,M03,Es Teh Manis,152,0,0,0,134.0,162.0,157.14285714285714
2025-05-23,M03,Es Teh Manis,154,0,0,0,152.0,161.0,155.71428571428572
2025-05-24,M03,Es Teh Manis,155,0,1,1,154.0,163.0,154.71428571428572
2025-05-25,M03,Es Teh Manis,157,0,1,1,155.0,196.0,153.57142857142858
2025-05-26,M03,Es Teh Manis,151,0,0,0,157.0,140.0,148.0
2025-05-27,M03,Es Teh Manis,155,0,0,0,151.0,144.0,149.57142857142858
2025-05-28,M03,Es Teh Manis,138,0,0,0,155.0,134.0,151.14285714285714
2025-05-29,M03,Es Teh Manis,161,0,0,0,138.0,152.0,151.71428571428572
2025-05-30,M03,Es Teh Manis,147,0,0,0,161.0,154.0,153.0
2025-05-31,M03,Es Teh Manis,123,1,1,0,147.0,155.0,152.0
2025-06-01,M03,Es Teh Manis,158,0,1,1,123.0,157.0,147.42857142857142
2025-06-02,M03,Es Teh Manis,119,0,0,1,158.0,151.0,147.57142857142858
2025-06-03,M03,Es Teh Manis,123,0,0,1,119.0,155.0,143.0
2025-06-04,M03,Es Teh Manis,126,0,0,1,123.0,138.0,138.42857142857142
2025-06-05,M03,Es Teh Manis,131,0,0,0,126.0,161.0,136.71428571428572
2025-06-06,M03,Es Teh Manis,162,0,0,0,131.0,147.0,132.42857142857142
2025-06-07,M03,Es Teh Manis,144,1,1,0,162.0,123.0,134.57142857142858
2025-06-08,M03,Es Teh Manis,199,0,1,0,144.0,158.0,137.57142857142858
2025-06-09,M03,Es Teh Manis,152,0,0,0,199.0,119.0,143.42857142857142
2025-06-10,M03,Es Teh Manis,159,0,0,0,152.0,123.0,148.14285714285714
2025-06-11,M03,Es Teh Manis,141,0,0,0,159.0,126.0,153.28571428571428
2025-06-12,M03,Es Teh Manis,138,0,0,1,141.0,131.0,155.42857142857142
2025-06-13,M03,Es Teh Manis,155,0,0,0,138.0,162.0,156.42857142857142
2025-06-14,M03,Es Teh Manis,185,0,1,0,155.0,144.0,155.42857142857142
2025-06-15,M03,Es Teh Manis,195,0,1,0,185.0,199.0,161.28571428571428
2025-06-16,M03,Es Teh Manis,152,0,0,0,195.0,152.0,160.71428571428572
2025-06-17,M03,Es Teh Manis,130,0,0,0,152.0,159.0,160.71428571428572
2025-06-18,M03,Es Teh Manis,151,0,0,0,130.0,141.0,156.57142857142858
2025-06-19,M03,Es Teh Manis,117,0,0,1,151.0,138.0,158.0
2025-06-20,M03,Es Teh Manis,158,0,0,0,117.0,155.0,155.0
2025-06-21,M03,Es Teh Manis,196,0,1,0,158.0,185.0,155.42857142857142
2025-06-22,M03,Es Teh Manis,205,0,1,0,196.0,195.0,157.0
2025-06-23,M03,Es Teh Manis,108,0,0,1,205.0,152.0,158.42857142857142
2025-06-24,M03,Es Teh Manis,167,0,0,0,108.0,130.0,152.14285714285714
2025-06-25,M03,Es Teh Manis,142,0,0,0,167.0,151.0,157.42857142857142
2025-06-26,M03,Es Teh Manis,155,0,0,0,142.0,117.0,156.14285714285714
2025-06-27,M03,Es Teh Manis,158,0,0,0,155.0,158.0,161.57142857142858
2025-06-28,M03,Es Teh Manis,202,0,1,0,158.0,196.0,161.57142857142858
2025-06-29,M03,Es Teh Manis,209,0,1,0,202.0,205.0,162.42857142857142
2025-06-30,M03,Es Teh Manis,136,0,0,0,209.0,108.0,163.0
2025-07-01,M03,Es Teh Manis,141,0,0,0,136.0,167.0,167.0
2025-07-02,M03,Es Teh Manis,142,0,0,0,141.0,142.0,163.28571428571428
2025-07-03,M03,Es Teh Manis,141,0,0,0,142.0,155.0,163.28571428571428
2025-07-04,M03,Es Teh Manis,149,0,0,0,141.0,158.0,161.28571428571428
2025-07-05,M03,Es Teh Manis,202,0,1,0,149.0,202.0,160.0
2025-07-06,M03,Es Teh Manis,167,0,1,1,202.0,209.0,160.0
2025-07-07,M03,Es Teh Manis,141,0,0,0,167.0,136.0,154.0
2025-07-08,M03,Es Teh Manis,120,0,0,1,141.0,141.0,154.71428571428572
2025-07-09,M03,Es Teh Manis,152,0,0,0,120.0,142.0,151.71428571428572
2025-07-10,M03,Es Teh Manis,128,0,0,1,152.0,141.0,153.14285714285714
2025-07-11,M03,Es Teh Manis,130,0,0,0,128.0,149.0,151.28571428571428
2025-07-12,M03,Es Teh Manis,212,0,1,0,130.0,202.0,148.57142857142858
2025-07-13,M03,Es Teh Manis,176,0,1,0,212.0,167.0,150.0
2025-07-14,M03,Es Teh Manis,161,0,0,0,176.0,141.0,151.28571428571428
2025-07-15,M03,Es Teh Manis,135,0,0,0,161.0,120.0,154.14285714285714
2025-07-16,M03,Es Teh Manis,166,0,0,0,135.0,152.0,156.28571428571428
2025-07-17,M03,Es Teh Manis,95,1,0,1,166.0,128.0,158.28571428571428
2025-07-18,M03,Es Teh Manis,146,0,0,0,95.0,130.0,153.57142857142858
2025-07-19,M03,Es Teh Manis,164,0,1,1,146.0,212.0,155.85714285714286
2025-07-20,M03,Es Teh Manis,199,0,1,0,164.0,176.0,149.0
2025-07-21,M03,Es Teh Manis,147,0,0,0,199.0,161.0,152.28571428571428
2025-07-22,M03,Es Teh Manis,108,1,0,0,147.0,135.0,150.28571428571428
2025-07-23,M03,Es Teh Manis,147,0,0,0,108.0,166.0,146.42857142857142
2025-07-24,M03,Es Teh Manis,147,0,0,1,147.0,95.0,143.71428571428572
2025-07-25,M03,Es Teh Manis,152,0,0,0,147.0,146.0,151.14285714285714
2025-07-26,M03,Es Teh Manis,191,0,1,0,152.0,164.0,152.0
2025-07-27,M03,Es Teh Manis,168,0,1,1,191.0,199.0,155.85714285714286
2025-07-28,M03,Es Teh Manis,163,0,0,0,168.0,147.0,151.42857142857142
2025-07-29,M03,Es Teh Manis,161,0,0,0,163.0,108.0,153.71428571428572
2025-07-30,M03,Es Teh Manis,90,1,0,0,161.0,147.0,161.28571428571428
2025-07-31,M03,Es Teh Manis,145,0,0,0,90.0,147.0,153.14285714285714
2025-08-01,M03,Es Teh Manis,132,0,0,1,145.0,152.0,152.85714285714286
2025-08-02,M03,Es Teh Manis,172,0,1,1,132.0,191.0,150.0
2025-08-03,M03,Es Teh Manis,156,0,1,1,172.0,168.0,147.28571428571428
2025-08-04,M03,Es Teh Manis,150,0,0,0,156.0,163.0,145.57142857142858
2025-08-05,M03,Es Teh Manis,159,0,0,0,150.0,161.0,143.71428571428572
2025-08-06,M03,Es Teh Manis,111,1,0,0,159.0,90.0,143.42857142857142
2025-08-07,M03,Es Teh Manis,137,0,0,0,111.0,145.0,146.42857142857142
2025-08-08,M03,Es Teh Manis,171,0,0,0,137.0,132.0,145.28571428571428
2025-08-09,M03,Es Teh Manis,185,0,1,0,171.0,172.0,150.85714285714286
2025-08-10,M03,Es Teh Manis,176,0,1,0,185.0,156.0,152.71428571428572
2025-08-11,M03,Es Teh Manis,161,0,0,0,176.0,150.0,155.57142857142858
2025-08-12,M03,Es Teh Manis,141,0,0,0,161.0,159.0,157.14285714285714
2025-08-13,M03,Es Teh Manis,158,0,0,0,141.0,111.0,154.57142857142858
2025-08-14,M03,Es Teh Manis,149,0,0,0,158.0,137.0,161.28571428571428
2025-08-15,M03,Es Teh Manis,162,0,0,0,149.0,171.0,163.0
2025-08-16,M03,Es Teh Manis,161,0,1,1,162.0,185.0,161.71428571428572
2025-08-17,M03,Es Teh Manis,142,0,1,1,161.0,176.0,158.28571428571428
2025-08-18,M03,Es Teh Manis,146,0,0,0,142.0,161.0,153.42857142857142
2025-08-19,M03,Es Teh Manis,158,0,0,0,146.0,141.0,151.28571428571428
2025-08-20,M03,Es Teh Manis,129,0,0,1,158.0,158.0,153.71428571428572
2025-08-21,M03,Es Teh Manis,139,0,0,0,129.0,149.0,149.57142857142858
2025-08-22,M03,Es Teh Manis,147,0,0,0,139.0,162.0,148.14285714285714
2025-08-23,M03,Es Teh Manis,192,0,1,0,147.0,161.0,146.0
2025-08-24,M03,Es Teh Manis,192,0,1,0,192.0,142.0,150.42857142857142
2025-08-25,M03,Es Teh Manis,165,0,0,0,192.0,146.0,157.57142857142858
2025-08-26,M03,Es Teh Manis,156,0,0,0,165.0,158.0,160.28571428571428
2025-08-27,M03,Es Teh Manis,133,0,0,0,156.0,129.0,160.0
2025-08-28,M03,Es Teh Manis,143,0,0,0,133.0,139.0,160.57142857142858
2025-08-29,M03,Es Teh Manis,152,0,0,0,143.0,147.0,161.14285714285714
2025-08-30,M03,Es Teh Manis,192,0,1,0,152.0,192.0,161.85714285714286
2025-08-31,M03,Es Teh Manis,139,1,1,1,192.0,192.0,161.85714285714286
2025-09-01,M03,Es Teh Manis,158,0,0,0,139.0,165.0,154.28571428571428
2025-09-02,M03,Es Teh Manis,147,0,0,0,158.0,156.0,153.28571428571428
2025-09-03,M03,Es Teh Manis,127,0,0,1,147.0,133.0,152.0
2025-09-04,M03,Es Teh Manis,143,0,0,0,127.0,143.0,151.14285714285714
2025-09-05,M03,Es Teh Manis,126,0,0,1,143.0,152.0,151.14285714285714
2025-09-06,M03,Es Teh Manis,199,0,1,0,126.0,192.0,147.42857142857142
2025-09-07,M03,Es Teh Manis,188,0,1,0,199.0,139.0,148.42857142857142
2025-09-08,M03,Es Teh Manis,126,0,0,1,188.0,158.0,155.42857142857142
2025-09-09,M03,Es Teh Manis,136,0,0,0,126.0,147.0,150.85714285714286
2025-09-10,M03,Es Teh Manis,137,0,0,1,136.0,127.0,149.28571428571428
2025-09-11,M03,Es Teh Manis,134,0,0,0,137.0,143.0,150.71428571428572
2025-09-12,M03,Es Teh Manis,156,0,0,0,134.0,126.0,149.42857142857142
2025-09-13,M03,Es Teh Manis,151,1,1,0,156.0,199.0,153.71428571428572
2025-09-14,M03,Es Teh Manis,180,0,1,1,151.0,188.0,146.85714285714286
2025-09-15,M03,Es Teh Manis,150,0,0,0,180.0,126.0,145.71428571428572
2025-09-16,M03,Es Teh Manis,116,0,0,1,150.0,136.0,149.14285714285714
2025-09-17,M03,Es Teh Manis,156,0,0,0,116.0,137.0,146.28571428571428
2025-09-18,M03,Es Teh Manis,116,0,0,1,156.0,134.0,149.0
2025-09-19,M03,Es Teh Manis,116,0,0,1,116.0,156.0,146.42857142857142
2025-09-20,M03,Es Teh Manis,122,1,1,1,116.0,151.0,140.71428571428572
2025-09-21,M03,Es Teh Manis,183,0,1,1,122.0,180.0,136.57142857142858
2025-09-22,M03,Es Teh Manis,112,0,0,1,183.0,150.0,137.0
2025-09-23,M03,Es Teh Manis,138,0,0,1,112.0,116.0,131.57142857142858
2025-09-24,M03,Es Teh Manis,131,0,0,1,138.0,156.0,134.71428571428572
2025-09-25,M03,Es Teh Manis,160,0,0,0,131.0,116.0,131.14285714285714
2025-09-26,M03,Es Teh Manis,123,0,0,1,160.0,116.0,137.42857142857142
2025-09-27,M03,Es Teh Manis,147,1,1,0,123.0,122.0,138.42857142857142
2025-09-28,M03,Es Teh Manis,199,0,1,0,147.0,183.0,142.0
2025-09-29,M03,Es Teh Manis,138,0,0,0,199.0,112.0,144.28571428571428
2025-09-30,M03,Es Teh Manis,136,0,0,0,138.0,138.0,148.0
2025-10-01,M03,Es Teh Manis,139,0,0,1,136.0,131.0,147.71428571428572
2025-10-02,M03,Es Teh Manis,110,0,0,1,139.0,160.0,148.85714285714286
2025-10-03,M03,Es Teh Manis,138,0,0,0,110.0,123.0,141.71428571428572
2025-10-04,M03,Es Teh Manis,117,1,1,1,138.0,147.0,143.85714285714286
2025-10-05,M03,Es Teh Manis,210,0,1,0,117.0,199.0,139.57142857142858
2025-10-06,M03,Es Teh Manis,143,0,0,0,210.0,138.0,141.14285714285714
2025-10-07,M03,Es Teh Manis,149,0,0,0,143.0,136.0,141.85714285714286
2025-10-08,M03,Es Teh Manis,118,1,0,0,149.0,139.0,143.71428571428572
2025-10-09,M03,Es Teh Manis,156,0,0,0,118.0,110.0,140.71428571428572
2025-10-10,M03,Es Teh Manis,130,0,0,1,156.0,138.0,147.28571428571428
2025-10-11,M03,Es Teh Manis,121,1,1,1,130.0,117.0,146.14285714285714
2025-10-12,M03,Es Teh Manis,184,0,1,0,121.0,210.0,146.71428571428572
2025-10-13,M03,Es Teh Manis,133,0,0,0,184.0,143.0,143.0
2025-10-14,M03,Es Teh Manis,141,0,0,1,133.0,149.0,141.57142857142858
2025-10-15,M03,Es Teh Manis,120,0,0,1,141.0,118.0,140.42857142857142
2025-10-16,M03,Es Teh Manis,164,0,0,0,120.0,156.0,140.71428571428572
2025-10-17,M03,Es Teh Manis,113,0,0,1,164.0,130.0,141.85714285714286
2025-10-18,M03,Es Teh Manis,124,1,1,1,113.0,121.0,139.42857142857142
2025-10-19,M03,Es Teh Manis,206,0,1,0,124.0,184.0,139.85714285714286
2025-10-20,M03,Es Teh Manis,167,0,0,0,206.0,133.0,143.0
2025-10-21,M03,Es Teh Manis,120,0,0,1,167.0,141.0,147.85714285714286
2025-10-22,M03,Es Teh Manis,141,0,0,1,120.0,120.0,144.85714285714286
2025-10-23,M03,Es Teh Manis,143,0,0,0,141.0,164.0,147.85714285714286
2025-10-24,M03,Es Teh Manis,162,0,0,0,143.0,113.0,144.85714285714286
2025-10-25,M03,Es Teh Manis,154,0,1,1,162.0,124.0,151.85714285714286
2025-10-26,M03,Es Teh Manis,157,0,1,1,154.0,206.0,156.14285714285714
2025-10-27,M03,Es Teh Manis,146,0,0,0,157.0,167.0,149.14285714285714
2025-10-28,M03,Es Teh Manis,140,0,0,0,146.0,120.0,146.14285714285714
2025-10-29,M03,Es Teh Manis,147,0,0,0,140.0,141.0,149.0
2025-10-30,M03,Es Teh Manis,154,0,0,0,147.0,143.0,149.85714285714286
2025-10-31,M03,Es Teh Manis,129,0,0,0,154.0,162.0,151.42857142857142
2025-11-01,M03,Es Teh Manis,200,0,1,0,129.0,154.0,146.71428571428572
2025-11-02,M03,Es Teh Manis,162,0,1,1,200.0,157.0,153.28571428571428
2025-11-03,M03,Es Teh Manis,147,0,0,0,162.0,146.0,154.0
2025-11-04,M03,Es Teh Manis,139,0,0,0,147.0,140.0,154.14285714285714
2025-11-05,M03,Es Teh Manis,131,0,0,1,139.0,147.0,154.0
2025-11-06,M03,Es Teh Manis,149,0,0,0,131.0,154.0,151.71428571428572
2025-11-07,M03,Es Teh Manis,150,0,0,0,149.0,129.0,151.0
2025-11-08,M03,Es Teh Manis,193,0,1,0,150.0,200.0,154.0
2025-11-09,M03,Es Teh Manis,201,0,1,0,193.0,162.0,153.0
2025-11-10,M03,Es Teh Manis,162,0,0,0,201.0,147.0,158.57142857142858
2025-11-11,M03,Es Teh Manis,149,0,0,0,162.0,139.0,160.71428571428572
2025-11-12,M03,Es Teh Manis,138,0,0,0,149.0,131.0,162.14285714285714
2025-11-13,M03,Es Teh Manis,145,0,0,0,138.0,149.0,163.14285714285714
2025-11-14,M03,Es Teh Manis,146,0,0,1,145.0,150.0,162.57142857142858
2025-11-15,M03,Es Teh Manis,188,0,1,0,146.0,193.0,162.0
